step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
4ec80fcf-d9ac-4604-a3ac-7bf2af8fc0cd.binning_data.json,1280375,6000,9,2022-09-30 04:00:03.232,com.sec.android.app.shealth,2022-09-30 04:00:03.232,,1.2663003,1621.34,145.81,2092,+OWbbAvnWG,com.sec.android.app.shealth,0,4ec80fcf-d9ac-4604-a3ac-7bf2af8fc0cd.achievement.json,4ec80fcf-d9ac-4604-a3ac-7bf2af8fc0cd,1664409600000,
a2b29f1f-8547-403d-8547-2ad628783a30.binning_data.json,2496426,6000,2,2022-10-01 04:00:01.993,com.sec.android.app.shealth,2022-10-01 04:00:01.993,,1.2143159,3031.45,306.32,4068,+OWbbAvnWG,com.sec.android.app.shealth,0,a2b29f1f-8547-403d-8547-2ad628783a30.achievement.json,a2b29f1f-8547-403d-8547-2ad628783a30,1664496000000,
c47ce76b-25d6-4fb4-b9df-55e98f88beb5.binning_data.json,1286049,6000,14,2022-09-30 04:00:05.054,com.sec.android.app.shealth,2022-09-29 04:00:04.338,,1.3825693,1778.0521,156.82985,2159,oL6fnwM6i7,com.sec.android.app.shealth,0,c47ce76b-25d6-4fb4-b9df-55e98f88beb5.achievement.json,c47ce76b-25d6-4fb4-b9df-55e98f88beb5,1664323200000,
d12cfa5b-174f-4665-8e82-ae9c2b2cb917.binning_data.json,3763798,6000,42,2022-10-05 04:00:03.326,com.sec.android.app.shealth,2022-10-04 04:00:03.794,,1.401268,5274.091,457.7579,6382,oL6fnwM6i7,com.sec.android.app.shealth,0,d12cfa5b-174f-4665-8e82-ae9c2b2cb917.achievement.json,d12cfa5b-174f-4665-8e82-ae9c2b2cb917,1664755200000,
f4206b75-ff8c-44a8-9610-0b36ab0ecc66.binning_data.json,2602215,6000,16,2022-10-02 04:00:02.358,com.sec.android.app.shealth,2022-10-02 04:00:02.358,,1.1763283,3061.06,292.21,4040,+OWbbAvnWG,com.sec.android.app.shealth,0,f4206b75-ff8c-44a8-9610-0b36ab0ecc66.achievement.json,f4206b75-ff8c-44a8-9610-0b36ab0ecc66,1664582400000,
74bc79ae-01c9-4961-af5f-7126c455a56e.binning_data.json,3661355,6000,57,2022-09-28 03:52:49.141,com.sec.android.app.shealth,2022-09-27 12:48:08.029,74bc79ae-01c9-4961-af5f-7126c455a56e.source_info.json,1.3568405,4967.8755,443.05112,6098,VfS0qUERdZ,com.sec.android.app.shealth,0,74bc79ae-01c9-4961-af5f-7126c455a56e.achievement.json,74bc79ae-01c9-4961-af5f-7126c455a56e,1664236800000,
9d5459a9-5ca9-41b6-917b-e1f8fc3aa273.binning_data.json,3751561,6000,0,2022-10-03 04:00:02.260,com.sec.android.app.shealth,2022-10-03 04:00:02.260,,1.1709362,4392.84,429.52002,5883,+OWbbAvnWG,com.sec.android.app.shealth,0,9d5459a9-5ca9-41b6-917b-e1f8fc3aa273.achievement.json,9d5459a9-5ca9-41b6-917b-e1f8fc3aa273,1664668800000,
5c17dfff-7c99-4090-abd0-f885891a4b37.binning_data.json,3069167,6000,41,2022-10-01 04:00:03.817,com.sec.android.app.shealth,2022-10-01 04:00:03.817,,1.4047902,4311.5366,384.32117,5208,oL6fnwM6i7,com.sec.android.app.shealth,0,5c17dfff-7c99-4090-abd0-f885891a4b37.achievement.json,5c17dfff-7c99-4090-abd0-f885891a4b37,1664496000000,
0a9b5988-09b7-4a56-8071-9149cb5ee139.binning_data.json,1560856,6000,14,2022-09-29 03:17:24.350,com.sec.android.app.shealth,2022-09-28 04:34:35.467,0a9b5988-09b7-4a56-8071-9149cb5ee139.source_info.json,1.3599919,2122.7522,187.90985,2608,VfS0qUERdZ,com.sec.android.app.shealth,0,0a9b5988-09b7-4a56-8071-9149cb5ee139.achievement.json,0a9b5988-09b7-4a56-8071-9149cb5ee139,1664323200000,
b10785c8-7e44-45b2-97c5-c8c2f7812ee1.binning_data.json,2522052,6000,0,2022-10-04 04:00:01.651,com.sec.android.app.shealth,2022-10-04 04:00:01.651,,1.2349824,3114.69,350.18002,4277,+OWbbAvnWG,com.sec.android.app.shealth,0,b10785c8-7e44-45b2-97c5-c8c2f7812ee1.achievement.json,b10785c8-7e44-45b2-97c5-c8c2f7812ee1,1664755200000,
d0016e51-c52a-4782-9d0b-fe064cc78f8a.binning_data.json,2510053,6000,53,2022-10-07 04:00:03.388,com.sec.android.app.shealth,2022-10-06 04:00:02.889,,1.4821254,3720.2146,316.6176,4450,oL6fnwM6i7,com.sec.android.app.shealth,0,d0016e51-c52a-4782-9d0b-fe064cc78f8a.achievement.json,d0016e51-c52a-4782-9d0b-fe064cc78f8a,1664928000000,
6c143cd4-4f4f-4c79-beec-173e1ad0ccd0.binning_data.json,6384162,6000,96,2022-10-03 04:00:03.713,com.sec.android.app.shealth,2022-10-03 04:00:03.713,,1.429264,9124.653,794.3459,10988,oL6fnwM6i7,com.sec.android.app.shealth,0,6c143cd4-4f4f-4c79-beec-173e1ad0ccd0.achievement.json,6c143cd4-4f4f-4c79-beec-173e1ad0ccd0,1664668800000,
f2b58a93-2c6a-49bb-83f0-fd85f71a4b7a.binning_data.json,627580,6000,0,2022-10-05 04:00:02.451,com.sec.android.app.shealth,2022-10-05 04:00:02.451,,1.2612405,791.53,70.44,1033,+OWbbAvnWG,com.sec.android.app.shealth,0,f2b58a93-2c6a-49bb-83f0-fd85f71a4b7a.achievement.json,f2b58a93-2c6a-49bb-83f0-fd85f71a4b7a,1664841600000,
df4c4bdf-1b77-40f5-8ecb-9068f817d2dc.binning_data.json,403247,6000,0,2022-10-06 04:00:01.780,com.sec.android.app.shealth,2022-10-06 04:00:01.780,,1.1985942,483.33002,42.93,630,+OWbbAvnWG,com.sec.android.app.shealth,0,df4c4bdf-1b77-40f5-8ecb-9068f817d2dc.achievement.json,df4c4bdf-1b77-40f5-8ecb-9068f817d2dc,1664928000000,
b26090ba-ca65-477d-9de0-65df80f399bf.binning_data.json,1291911,6000,7,2022-10-05 04:00:03.328,com.sec.android.app.shealth,2022-10-05 04:00:03.328,,1.3592983,1756.0934,153.93022,2143,oL6fnwM6i7,com.sec.android.app.shealth,0,b26090ba-ca65-477d-9de0-65df80f399bf.achievement.json,b26090ba-ca65-477d-9de0-65df80f399bf,1664841600000,
5643c31d-1904-4a2e-b331-db99d3344759.binning_data.json,2508825,6000,24,2022-09-30 03:48:10.856,com.sec.android.app.shealth,2022-09-29 05:45:25.728,5643c31d-1904-4a2e-b331-db99d3344759.source_info.json,1.3427573,3368.744,300.47983,4174,VfS0qUERdZ,com.sec.android.app.shealth,0,5643c31d-1904-4a2e-b331-db99d3344759.achievement.json,5643c31d-1904-4a2e-b331-db99d3344759,1664409600000,
20956651-b0ad-465f-a3bc-0205598b3a88.binning_data.json,4323313,6000,0,2022-10-07 04:00:01.943,com.sec.android.app.shealth,2022-10-07 04:00:01.943,,1.223448,5289.35,500.03,6992,+OWbbAvnWG,com.sec.android.app.shealth,0,20956651-b0ad-465f-a3bc-0205598b3a88.achievement.json,20956651-b0ad-465f-a3bc-0205598b3a88,1665014400000,
91841655-a683-4208-91f7-3a49371af815.binning_data.json,1431546,6000,19,2022-10-09 04:00:03.545,com.sec.android.app.shealth,2022-10-08 04:00:02.998,,1.3511063,1934.1713,170.18848,2346,oL6fnwM6i7,com.sec.android.app.shealth,0,91841655-a683-4208-91f7-3a49371af815.achievement.json,91841655-a683-4208-91f7-3a49371af815,1665100800000,
f51eb5eb-c4c2-4954-b3db-15d567a6e80e.binning_data.json,335414,6000,0,2022-10-08 04:00:01.524,com.sec.android.app.shealth,2022-10-08 04:00:01.524,,1.1665553,391.28,35.07,518,+OWbbAvnWG,com.sec.android.app.shealth,0,f51eb5eb-c4c2-4954-b3db-15d567a6e80e.achievement.json,f51eb5eb-c4c2-4954-b3db-15d567a6e80e,1665100800000,
e9a89e48-66c9-4bbe-bb7f-5789e14f2eaf.binning_data.json,391412,6000,0,2022-10-09 04:00:02.831,com.sec.android.app.shealth,2022-10-09 04:00:02.831,,1.1918122,466.49,41.36,611,+OWbbAvnWG,com.sec.android.app.shealth,0,e9a89e48-66c9-4bbe-bb7f-5789e14f2eaf.achievement.json,e9a89e48-66c9-4bbe-bb7f-5789e14f2eaf,1665187200000,
9b474d5f-d53c-4f73-8271-ecf0f1325b13.binning_data.json,3499610,6000,36,2022-10-01 00:35:02.796,com.sec.android.app.shealth,2022-09-30 05:07:55.783,9b474d5f-d53c-4f73-8271-ecf0f1325b13.source_info.json,1.34519,4707.642,442.57098,5943,VfS0qUERdZ,com.sec.android.app.shealth,0,9b474d5f-d53c-4f73-8271-ecf0f1325b13.achievement.json,9b474d5f-d53c-4f73-8271-ecf0f1325b13,1664496000000,
7a83100d-78df-469e-9608-cf75e9e5e68b.binning_data.json,5946999,6000,211,2022-10-08 04:00:02.996,com.sec.android.app.shealth,2022-10-07 04:00:03.421,,1.4713488,8750.11,751.14825,10354,oL6fnwM6i7,com.sec.android.app.shealth,0,7a83100d-78df-469e-9608-cf75e9e5e68b.achievement.json,7a83100d-78df-469e-9608-cf75e9e5e68b,1665014400000,
8b28fc54-f992-4e20-8668-eec9da951de5.binning_data.json,1537442,6000,28,2022-10-10 04:00:04.479,com.sec.android.app.shealth,2022-10-10 04:00:04.479,,1.3891231,2135.6965,187.18938,2570,oL6fnwM6i7,com.sec.android.app.shealth,0,8b28fc54-f992-4e20-8668-eec9da951de5.achievement.json,8b28fc54-f992-4e20-8668-eec9da951de5,1665273600000,
709d7f82-488c-4191-862d-5d2bfbfe3069.binning_data.json,5137724,6000,126,2022-10-02 04:07:33.468,com.sec.android.app.shealth,2022-10-01 13:39:09.818,709d7f82-488c-4191-862d-5d2bfbfe3069.source_info.json,1.396798,7176.3643,646.10474,8772,VfS0qUERdZ,com.sec.android.app.shealth,0,709d7f82-488c-4191-862d-5d2bfbfe3069.achievement.json,709d7f82-488c-4191-862d-5d2bfbfe3069,1664582400000,
8f52d923-d1bf-460d-b08e-62537c443fbe.binning_data.json,1804357,6000,35,2022-10-09 04:00:03.560,com.sec.android.app.shealth,2022-10-09 04:00:03.560,,1.4674364,2647.7803,225.14832,3159,oL6fnwM6i7,com.sec.android.app.shealth,0,8f52d923-d1bf-460d-b08e-62537c443fbe.achievement.json,8f52d923-d1bf-460d-b08e-62537c443fbe,1665187200000,
9802a599-a031-4a97-b983-7593bfff326b.binning_data.json,1533366,6000,3,2022-10-10 04:00:02.523,com.sec.android.app.shealth,2022-10-10 04:00:02.523,,1.2364495,1895.9299,200.65,2574,+OWbbAvnWG,com.sec.android.app.shealth,0,9802a599-a031-4a97-b983-7593bfff326b.achievement.json,9802a599-a031-4a97-b983-7593bfff326b,1665273600000,
10d8c375-5fa7-4435-a39c-8e46b13b0419.binning_data.json,1374172,6000,19,2022-10-13 04:00:03.033,com.sec.android.app.shealth,2022-10-12 04:00:02.658,,1.4317746,1967.5046,167.77644,2370,oL6fnwM6i7,com.sec.android.app.shealth,0,10d8c375-5fa7-4435-a39c-8e46b13b0419.achievement.json,10d8c375-5fa7-4435-a39c-8e46b13b0419,1665446400000,
92624742-765f-44e0-89c6-e990804ca7f0.binning_data.json,663855,6000,0,2022-10-11 04:00:01.424,com.sec.android.app.shealth,2022-10-11 04:00:01.424,,1.2639349,839.07,86.38,1119,+OWbbAvnWG,com.sec.android.app.shealth,0,92624742-765f-44e0-89c6-e990804ca7f0.achievement.json,92624742-765f-44e0-89c6-e990804ca7f0,1665360000000,
f4d163fa-4a49-435c-ab9a-8b39e03ec653.binning_data.json,1022648,6000,13,2022-10-11 04:00:02.300,com.sec.android.app.shealth,2022-10-11 04:00:02.300,,1.3882424,1419.6843,126.62303,1717,oL6fnwM6i7,com.sec.android.app.shealth,0,f4d163fa-4a49-435c-ab9a-8b39e03ec653.achievement.json,f4d163fa-4a49-435c-ab9a-8b39e03ec653,1665360000000,
1192d087-e09e-42b5-aabd-7da31dfac2e0.binning_data.json,7217733,6000,86,2022-10-03 03:35:01.838,com.sec.android.app.shealth,2022-10-02 04:07:32.912,1192d087-e09e-42b5-aabd-7da31dfac2e0.source_info.json,1.3892097,10026.947,887.14825,12291,VfS0qUERdZ,com.sec.android.app.shealth,0,1192d087-e09e-42b5-aabd-7da31dfac2e0.achievement.json,1192d087-e09e-42b5-aabd-7da31dfac2e0,1664668800000,
d0644953-cacb-49ce-b581-b04372ea83da.binning_data.json,734863,6000,0,2022-10-12 04:00:01.609,com.sec.android.app.shealth,2022-10-12 04:00:01.609,,1.3092763,962.14,86.04,1246,+OWbbAvnWG,com.sec.android.app.shealth,0,d0644953-cacb-49ce-b581-b04372ea83da.achievement.json,d0644953-cacb-49ce-b581-b04372ea83da,1665446400000,
3f403dea-bcad-4e05-9bb2-c4798b6086ce.binning_data.json,2481307,6000,9,2022-10-14 04:00:04.064,com.sec.android.app.shealth,2022-10-14 04:00:04.064,,1.4402051,3573.5916,310.3606,4272,oL6fnwM6i7,com.sec.android.app.shealth,0,3f403dea-bcad-4e05-9bb2-c4798b6086ce.achievement.json,3f403dea-bcad-4e05-9bb2-c4798b6086ce,1665619200000,
