binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
c4e898f0-786e-4f5a-81ad-3850ea768c5c.binning_data.json,2022-11-14 04:23:15.138,2022-11-13 06:33:52.657,com.sec.android.app.shealth,-2,5779,1.330084,4653.0947,410.78867,VfS0qUERdZ,com.sec.android.app.shealth,c4e898f0-786e-4f5a-81ad-3850ea768c5c,1668297600000,
7d1aa0f9-8d18-4acc-81f9-3871fcf300fd.binning_data.json,2022-11-24 04:58:42.596,2022-11-23 14:52:35.443,com.sec.android.app.shealth,-2,1891,1.1966702,1448.15,129.49,VfS0qUERdZ,com.sec.android.app.shealth,7d1aa0f9-8d18-4acc-81f9-3871fcf300fd,1669161600000,
24a9f47d-1de1-4f5e-8159-9514b41348e0.binning_data.json,2022-11-13 05:50:57.963,2022-11-13 05:50:57.963,com.sec.android.app.shealth,102,3171,1.3372253,2661.858,233.1792,oL6fnwM6i7,com.sec.android.app.shealth,24a9f47d-1de1-4f5e-8159-9514b41348e0,1668211200000,
020aecbe-d636-4edf-bf2f-79ef8a9e17ab.binning_data.json,2022-11-18 05:00:01.911,2022-11-18 05:00:01.911,com.sec.android.app.shealth,102,5221,1.4116658,4431.4517,379.26028,oL6fnwM6i7,com.sec.android.app.shealth,020aecbe-d636-4edf-bf2f-79ef8a9e17ab,1668643200000,
df56285b-08aa-49cb-96fb-635c3d217878.binning_data.json,2022-11-21 05:00:00.708,2022-11-21 05:00:00.708,com.sec.android.app.shealth,0,844,1.3153683,678.91,60.72,+OWbbAvnWG,com.sec.android.app.shealth,df56285b-08aa-49cb-96fb-635c3d217878,1668902400000,
eed7cde7-b3fd-4505-b7ea-fc314369b0d4.binning_data.json,2022-11-16 04:35:01.920,2022-11-15 06:05:01.580,com.sec.android.app.shealth,-2,851,1.2394829,656.86,58.24,VfS0qUERdZ,com.sec.android.app.shealth,eed7cde7-b3fd-4505-b7ea-fc314369b0d4,1668470400000,
560cc924-82c7-4fb7-9d63-f1fb1927a98c.binning_data.json,2022-11-15 05:00:02.148,2022-11-15 05:00:02.148,com.sec.android.app.shealth,102,3809,1.3451589,3204.7317,276.52185,oL6fnwM6i7,com.sec.android.app.shealth,560cc924-82c7-4fb7-9d63-f1fb1927a98c,1668384000000,
d14afcec-e296-44bb-86cf-9fc47cd33bc8.binning_data.json,2022-11-22 05:00:06.307,2022-11-22 05:00:06.307,com.sec.android.app.shealth,0,2187,1.2446221,1670.15,149.96,+OWbbAvnWG,com.sec.android.app.shealth,d14afcec-e296-44bb-86cf-9fc47cd33bc8,1668988800000,
ffa5c8bb-adcc-4c60-8952-270012c4a9de.binning_data.json,2022-11-26 05:00:01.210,2022-11-26 05:00:01.210,com.sec.android.app.shealth,0,3457,1.1935972,2591.93,253.06,+OWbbAvnWG,com.sec.android.app.shealth,ffa5c8bb-adcc-4c60-8952-270012c4a9de,1669334400000,
cdd33cb2-8531-473b-bff4-63970307aca3.binning_data.json,2022-11-24 05:00:09.540,2022-11-23 05:00:02.665,com.sec.android.app.shealth,102,3206,1.3701814,2706.6787,232.5598,oL6fnwM6i7,com.sec.android.app.shealth,cdd33cb2-8531-473b-bff4-63970307aca3,1669075200000,
662b678d-06a7-4bfe-b2d0-07ba7d14fa45.binning_data.json,2022-11-21 04:58:30.176,2022-11-20 05:16:01.581,com.sec.android.app.shealth,-2,844,1.3153683,678.91,60.72,VfS0qUERdZ,com.sec.android.app.shealth,662b678d-06a7-4bfe-b2d0-07ba7d14fa45,1668902400000,
bee2fb80-72ed-47fa-85df-866d2c685662.binning_data.json,2022-11-18 05:00:01.229,2022-11-18 05:00:01.229,com.sec.android.app.shealth,0,4235,1.1910995,3215.57,299.28003,+OWbbAvnWG,com.sec.android.app.shealth,bee2fb80-72ed-47fa-85df-866d2c685662,1668643200000,
85743f22-bc93-472c-a596-59506523938e.binning_data.json,2022-11-18 03:54:07.588,2022-11-17 06:36:00.552,com.sec.android.app.shealth,-2,6524,1.3488339,5325.371,467.89026,VfS0qUERdZ,com.sec.android.app.shealth,85743f22-bc93-472c-a596-59506523938e,1668643200000,
77696a95-87e4-40f2-aee1-5d7012228da3.binning_data.json,2022-11-28 05:39:48.103,2022-11-28 05:39:48.103,com.sec.android.app.shealth,102,878,1.3680613,744.4895,66.54004,oL6fnwM6i7,com.sec.android.app.shealth,77696a95-87e4-40f2-aee1-5d7012228da3,1669507200000,
9a50960b-8767-4607-8249-60a99391505b.binning_data.json,2022-11-26 21:40:27.012,2022-11-25 14:32:39.538,com.sec.android.app.shealth,-2,4357,1.3201163,3502.9402,319.74017,VfS0qUERdZ,com.sec.android.app.shealth,9a50960b-8767-4607-8249-60a99391505b,1669334400000,
5c47a4eb-4cc8-4f07-8c7d-48fadc004036.binning_data.json,2022-11-20 05:00:01.155,2022-11-20 05:00:01.155,com.sec.android.app.shealth,0,1153,1.2455072,879.76,84.04,+OWbbAvnWG,com.sec.android.app.shealth,5c47a4eb-4cc8-4f07-8c7d-48fadc004036,1668816000000,
2d184dc7-2813-4f72-90c8-0acc46300f1f.binning_data.json,2022-11-20 02:15:01.245,2022-11-19 05:27:24.450,com.sec.android.app.shealth,-2,1153,1.2455072,879.76,84.04,VfS0qUERdZ,com.sec.android.app.shealth,2d184dc7-2813-4f72-90c8-0acc46300f1f,1668816000000,
418c7634-03ed-4480-8b45-f88c5f1f6414.binning_data.json,2022-11-24 05:00:08.500,2022-11-24 05:00:08.500,com.sec.android.app.shealth,0,1891,1.1966702,1448.15,129.49,+OWbbAvnWG,com.sec.android.app.shealth,418c7634-03ed-4480-8b45-f88c5f1f6414,1669161600000,
af5ba25d-d2eb-4ae3-b4c7-83c719e43d65.binning_data.json,2022-11-28 05:39:46.772,2022-11-28 05:39:46.772,com.sec.android.app.shealth,0,1718,1.2023379,1296.67,122.3,+OWbbAvnWG,com.sec.android.app.shealth,af5ba25d-d2eb-4ae3-b4c7-83c719e43d65,1669507200000,
8dd3a1ff-5d55-4ab0-97db-531ca8fa28ee.binning_data.json,2022-11-23 18:27:36.895,2022-11-22 07:33:38.938,com.sec.android.app.shealth,-2,4467,1.3118322,3642.799,318.5799,VfS0qUERdZ,com.sec.android.app.shealth,8dd3a1ff-5d55-4ab0-97db-531ca8fa28ee,1669075200000,
2e3d1073-6c91-41ad-b855-32e9c96672b5.binning_data.json,2022-12-01 03:16:02.396,2022-11-30 14:45:07.919,com.sec.android.app.shealth,-2,614,1.2244186,473.02,41.48,VfS0qUERdZ,com.sec.android.app.shealth,2e3d1073-6c91-41ad-b855-32e9c96672b5,1669766400000,
40381564-09c2-4018-beb2-cc7fc7539708.binning_data.json,2022-11-23 05:00:01.941,2022-11-23 05:00:01.941,com.sec.android.app.shealth,0,3287,1.1730494,2474.22,235.77,+OWbbAvnWG,com.sec.android.app.shealth,40381564-09c2-4018-beb2-cc7fc7539708,1669075200000,
844d3190-706f-40ca-8551-0e4e577998b4.binning_data.json,2022-11-23 05:00:02.657,2022-11-22 05:00:07.245,com.sec.android.app.shealth,102,2161,1.4706545,1837.5338,155.57028,oL6fnwM6i7,com.sec.android.app.shealth,844d3190-706f-40ca-8551-0e4e577998b4,1668988800000,
afe8e1a6-030f-472a-81cf-3277c0f79d04.binning_data.json,2022-11-25 05:06:41.491,2022-11-25 05:06:41.491,com.sec.android.app.shealth,0,3047,1.2122005,2313.17,211.40001,+OWbbAvnWG,com.sec.android.app.shealth,afe8e1a6-030f-472a-81cf-3277c0f79d04,1669248000000,
d3203dfa-4e34-4824-a347-8de2cd406789.binning_data.json,2022-11-30 05:06:04.819,2022-11-30 05:06:04.819,com.sec.android.app.shealth,102,5264,1.4614304,4498.908,386.39053,oL6fnwM6i7,com.sec.android.app.shealth,d3203dfa-4e34-4824-a347-8de2cd406789,1669680000000,
b9199ec4-0145-4a63-86fc-cd1a37b55286.binning_data.json,2022-11-27 06:34:53.103,2022-11-26 05:00:02.720,com.sec.android.app.shealth,102,3851,1.380935,3248.7,281.76022,oL6fnwM6i7,com.sec.android.app.shealth,b9199ec4-0145-4a63-86fc-cd1a37b55286,1669334400000,
290ec02f-e5e2-4fb5-a84c-410ebf9f69e3.binning_data.json,2022-11-26 05:00:02.663,2022-11-25 05:06:44.487,com.sec.android.app.shealth,102,657,1.4980502,560.48004,46.120003,oL6fnwM6i7,com.sec.android.app.shealth,290ec02f-e5e2-4fb5-a84c-410ebf9f69e3,1669248000000,
5f3de925-cc40-42c9-bfa9-aebf75fb4a07.binning_data.json,2022-12-04 01:15:18.397,2022-12-03 05:15:13.186,com.sec.android.app.shealth,-2,1659,1.2553964,1284.39,117.53,VfS0qUERdZ,com.sec.android.app.shealth,5f3de925-cc40-42c9-bfa9-aebf75fb4a07,1670025600000,
7b5f956b-5fde-43b2-afe9-245c362cf283.binning_data.json,2022-12-03 05:05:14.136,2022-12-02 13:29:56.363,com.sec.android.app.shealth,-2,1704,1.3240564,1357.5822,119.48998,VfS0qUERdZ,com.sec.android.app.shealth,7b5f956b-5fde-43b2-afe9-245c362cf283,1669939200000,
b19f826a-714e-4dc8-ac9c-fce7e650c672.binning_data.json,2022-11-25 07:01:14.174,2022-11-24 07:00:19.708,com.sec.android.app.shealth,-2,3704,1.2590585,2873.6501,257.52,VfS0qUERdZ,com.sec.android.app.shealth,b19f826a-714e-4dc8-ac9c-fce7e650c672,1669248000000,
65b40b2c-47d7-4601-8c81-c0597e0416e6.binning_data.json,2022-11-27 06:34:43.471,2022-11-27 06:34:43.471,com.sec.android.app.shealth,0,675,1.2569462,523.44,45.95,+OWbbAvnWG,com.sec.android.app.shealth,65b40b2c-47d7-4601-8c81-c0597e0416e6,1669420800000,
ccfe8870-58bb-4ee3-b15d-e4ad5eee7d5d.binning_data.json,2022-11-28 01:25:02.537,2022-11-27 14:38:41.542,com.sec.android.app.shealth,-2,1766,1.2775265,1394.2998,126.24001,VfS0qUERdZ,com.sec.android.app.shealth,ccfe8870-58bb-4ee3-b15d-e4ad5eee7d5d,1669507200000,
e6b49f82-fc4c-4dd0-b4bc-0a55b29d644c.binning_data.json,2022-11-29 04:36:02.273,2022-11-28 15:24:14.549,com.sec.android.app.shealth,-2,958,1.2638147,737.76,65.0,VfS0qUERdZ,com.sec.android.app.shealth,e6b49f82-fc4c-4dd0-b4bc-0a55b29d644c,1669593600000,
d9a15c4f-0ebd-4f59-965c-7ed659044f49.binning_data.json,2022-12-06 05:00:01.583,2022-12-05 05:33:41.539,com.sec.android.app.shealth,102,1956,1.4279648,1661.4996,141.76999,oL6fnwM6i7,com.sec.android.app.shealth,d9a15c4f-0ebd-4f59-965c-7ed659044f49,1670112000000,
bbd3830b-1b3c-4cb1-a1f1-4008106f10b1.binning_data.json,2022-12-05 05:33:33.218,2022-12-05 05:33:33.218,com.sec.android.app.shealth,0,2329,1.2392056,1775.3301,161.84,+OWbbAvnWG,com.sec.android.app.shealth,bbd3830b-1b3c-4cb1-a1f1-4008106f10b1,1670112000000,
169985f5-dd8e-460f-908b-32a3e4a639f4.binning_data.json,2022-11-30 04:48:20.448,2022-11-29 12:27:18.329,com.sec.android.app.shealth,-2,6846,1.3774097,5609.1187,494.1505,VfS0qUERdZ,com.sec.android.app.shealth,169985f5-dd8e-460f-908b-32a3e4a639f4,1669680000000,
31e875ed-e16b-4293-979c-c48a6df625e9.binning_data.json,2022-11-27 01:08:04.758,2022-11-26 07:53:39.467,com.sec.android.app.shealth,-2,675,1.2569462,523.44,45.95,VfS0qUERdZ,com.sec.android.app.shealth,31e875ed-e16b-4293-979c-c48a6df625e9,1669420800000,
e50d5d3b-9d12-44b0-96cf-eb291bd338ad.binning_data.json,2022-11-30 05:06:02.847,2022-11-30 05:06:02.847,com.sec.android.app.shealth,0,4713,1.1836276,3536.1802,335.83002,+OWbbAvnWG,com.sec.android.app.shealth,e50d5d3b-9d12-44b0-96cf-eb291bd338ad,1669680000000,
f192212c-d837-4f67-9c4c-fa9b979a24c3.binning_data.json,2022-12-07 05:00:00.879,2022-12-07 05:00:00.879,com.sec.android.app.shealth,0,1134,1.2970636,878.86,77.89,+OWbbAvnWG,com.sec.android.app.shealth,f192212c-d837-4f67-9c4c-fa9b979a24c3,1670284800000,
bb34307c-b67f-4273-af9a-540c01729318.binning_data.json,2022-12-01 05:00:00.823,2022-12-01 05:00:00.823,com.sec.android.app.shealth,0,614,1.2244186,473.02,41.48,+OWbbAvnWG,com.sec.android.app.shealth,bb34307c-b67f-4273-af9a-540c01729318,1669766400000,
1e751d79-b9fd-43ef-90c0-da817391b097.binning_data.json,2022-12-08 01:04:04.774,2022-12-07 05:30:19.129,com.sec.android.app.shealth,-2,1073,1.338757,846.16003,74.05,VfS0qUERdZ,com.sec.android.app.shealth,1e751d79-b9fd-43ef-90c0-da817391b097,1670371200000,
5c7f93f8-3bef-4491-9b70-fe3ce68a8937.binning_data.json,2022-12-02 05:00:01.935,2022-12-02 05:00:01.935,com.sec.android.app.shealth,0,813,1.3577815,637.6,55.29,+OWbbAvnWG,com.sec.android.app.shealth,5c7f93f8-3bef-4491-9b70-fe3ce68a8937,1669852800000,
24bbf862-2e10-4955-ada4-7809ba47ea3b.binning_data.json,2022-11-29 05:40:01.207,2022-11-29 05:40:01.207,com.sec.android.app.shealth,0,958,1.2638147,737.76,65.0,+OWbbAvnWG,com.sec.android.app.shealth,24bbf862-2e10-4955-ada4-7809ba47ea3b,1669593600000,
6ee3ec4d-2330-4cbe-8126-b024feb56817.binning_data.json,2022-12-03 05:39:57.225,2022-12-03 05:39:57.225,com.sec.android.app.shealth,0,1318,1.277034,1020.27,90.39,+OWbbAvnWG,com.sec.android.app.shealth,6ee3ec4d-2330-4cbe-8126-b024feb56817,1669939200000,
dc12406e-2764-44ff-8c6c-8425b2c93b8c.binning_data.json,2022-12-03 05:39:58.381,2022-12-03 05:39:58.381,com.sec.android.app.shealth,102,677,1.4730142,579.0229,53.249985,oL6fnwM6i7,com.sec.android.app.shealth,dc12406e-2764-44ff-8c6c-8425b2c93b8c,1669939200000,
5ddd1e29-d902-4da3-96d2-c586cf3a810d.binning_data.json,2022-12-02 05:00:02.649,2022-12-02 05:00:02.649,com.sec.android.app.shealth,102,1136,1.5294255,974.60913,82.66038,oL6fnwM6i7,com.sec.android.app.shealth,5ddd1e29-d902-4da3-96d2-c586cf3a810d,1669852800000,
1c70c3cf-7828-47cf-843c-d10d8651b8b8.binning_data.json,2022-12-11 05:19:41.263,2022-12-10 05:35:33.501,com.sec.android.app.shealth,102,8565,1.3966565,7271.5933,618.45044,oL6fnwM6i7,com.sec.android.app.shealth,1c70c3cf-7828-47cf-843c-d10d8651b8b8,1670544000000,
ac43efb5-f763-43d1-94c1-d0fc94b3c5ad.binning_data.json,2022-12-06 05:45:06.706,2022-12-05 06:30:22.363,com.sec.android.app.shealth,-2,5511,1.3690587,4487.982,398.60034,VfS0qUERdZ,com.sec.android.app.shealth,ac43efb5-f763-43d1-94c1-d0fc94b3c5ad,1670198400000,
57d73f23-a1a7-4112-aac8-372b5f66eded.binning_data.json,2022-12-10 05:35:30.005,2022-12-10 05:35:30.005,com.sec.android.app.shealth,0,7694,1.189997,5806.53,545.27,+OWbbAvnWG,com.sec.android.app.shealth,57d73f23-a1a7-4112-aac8-372b5f66eded,1670544000000,
f6a59a00-8486-46ce-b4b9-5b40301c338d.binning_data.json,2022-12-05 19:55:30.289,2022-12-04 07:35:36.285,com.sec.android.app.shealth,-2,2727,1.3083745,2155.93,194.61,VfS0qUERdZ,com.sec.android.app.shealth,f6a59a00-8486-46ce-b4b9-5b40301c338d,1670112000000,
c8a3cb19-61aa-42d5-ac49-511e12f807c4.binning_data.json,2022-12-07 05:00:01.590,2022-12-06 05:00:01.589,com.sec.android.app.shealth,102,5151,1.4209706,4366.522,372.13034,oL6fnwM6i7,com.sec.android.app.shealth,c8a3cb19-61aa-42d5-ac49-511e12f807c4,1670198400000,
2f885fd2-0f5d-4b65-aa30-a07372fb9101.binning_data.json,2022-12-12 05:00:02.206,2022-12-12 05:00:02.206,com.sec.android.app.shealth,102,1029,1.4301244,869.4411,73.47014,oL6fnwM6i7,com.sec.android.app.shealth,2f885fd2-0f5d-4b65-aa30-a07372fb9101,1670716800000,
521fb90b-db72-45e0-b9c7-45c9776e63aa.binning_data.json,2022-12-02 04:30:47.334,2022-12-01 05:11:11.789,com.sec.android.app.shealth,-2,1754,1.4691129,1459.7191,124.68038,VfS0qUERdZ,com.sec.android.app.shealth,521fb90b-db72-45e0-b9c7-45c9776e63aa,1669852800000,
0d2925fb-ac17-4ec9-9a46-ed96642020e1.binning_data.json,2022-12-08 05:00:01.673,2022-12-08 05:00:01.673,com.sec.android.app.shealth,0,1073,1.338757,846.16003,74.05,+OWbbAvnWG,com.sec.android.app.shealth,0d2925fb-ac17-4ec9-9a46-ed96642020e1,1670371200000,
8ac9975b-0dd5-43fa-a1f4-0ef9420601fa.binning_data.json,2022-12-07 03:24:23.342,2022-12-06 05:35:01.756,com.sec.android.app.shealth,-2,1134,1.2970636,878.86,77.89,VfS0qUERdZ,com.sec.android.app.shealth,8ac9975b-0dd5-43fa-a1f4-0ef9420601fa,1670284800000,
f805b521-0e62-40fe-990c-130356620c46.binning_data.json,2022-12-12 05:00:01.538,2022-12-12 05:00:01.538,com.sec.android.app.shealth,0,851,1.2461033,659.94,58.91,+OWbbAvnWG,com.sec.android.app.shealth,f805b521-0e62-40fe-990c-130356620c46,1670716800000,
a6150530-7f73-478a-ab24-18b21a21e25f.binning_data.json,2022-12-15 05:00:02.176,2022-12-14 05:00:03.161,com.sec.android.app.shealth,102,738,1.4591812,628.13,52.490013,oL6fnwM6i7,com.sec.android.app.shealth,a6150530-7f73-478a-ab24-18b21a21e25f,1670889600000,
6414f6e0-f6f6-457a-af05-2690688f5471.binning_data.json,2022-12-04 05:48:38.876,2022-12-03 05:39:57.226,com.sec.android.app.shealth,0,1659,1.2553964,1284.39,117.53,+OWbbAvnWG,com.sec.android.app.shealth,6414f6e0-f6f6-457a-af05-2690688f5471,1670025600000,
d3da5aaf-b4a5-4530-9bba-f205d9dda1fa.binning_data.json,2022-12-10 07:03:53.149,2022-12-09 09:11:26.444,com.sec.android.app.shealth,-2,9528,1.3176966,7690.1914,681.1802,VfS0qUERdZ,com.sec.android.app.shealth,d3da5aaf-b4a5-4530-9bba-f205d9dda1fa,1670544000000,
e61e0219-3481-4c4b-86d4-4288365668f3.binning_data.json,2022-12-11 03:35:01.159,2022-12-10 06:53:49.366,com.sec.android.app.shealth,-2,3836,1.3377813,3077.2517,274.8601,VfS0qUERdZ,com.sec.android.app.shealth,e61e0219-3481-4c4b-86d4-4288365668f3,1670630400000,
f93ab5bb-8852-498f-a7c3-41e2c9c3ea48.binning_data.json,2022-12-09 05:00:01.795,2022-12-09 05:00:01.795,com.sec.android.app.shealth,0,917,1.3086997,714.48,61.870003,+OWbbAvnWG,com.sec.android.app.shealth,f93ab5bb-8852-498f-a7c3-41e2c9c3ea48,1670457600000,
6096214d-6c64-489a-a211-971fe8f26dc3.binning_data.json,2022-12-17 13:52:10.027,2022-12-16 06:08:31.202,com.sec.android.app.shealth,-2,2256,1.3248528,1765.8201,161.64001,VfS0qUERdZ,com.sec.android.app.shealth,6096214d-6c64-489a-a211-971fe8f26dc3,1671148800000,
3f558e70-09a2-4009-9b99-3f51c742bc04.binning_data.json,2022-12-06 05:00:01.032,2022-12-06 05:00:01.032,com.sec.android.app.shealth,0,3118,1.1998096,2336.01,224.87,+OWbbAvnWG,com.sec.android.app.shealth,3f558e70-09a2-4009-9b99-3f51c742bc04,1670198400000,
de12d2d2-a0db-4f1f-9fa8-23d1ba079485.binning_data.json,2022-12-14 05:00:02.543,2022-12-14 05:00:02.543,com.sec.android.app.shealth,0,622,1.2944624,483.2,41.89,+OWbbAvnWG,com.sec.android.app.shealth,de12d2d2-a0db-4f1f-9fa8-23d1ba079485,1670889600000,
4deb2065-fa62-4d9e-a540-2dbe8c417b80.binning_data.json,2022-12-13 03:33:58.892,2022-12-12 06:44:00.480,com.sec.android.app.shealth,-2,6255,1.3146763,4979.68,450.89014,VfS0qUERdZ,com.sec.android.app.shealth,4deb2065-fa62-4d9e-a540-2dbe8c417b80,1670803200000,
2385218e-9860-45e3-ae36-4ed871075c34.binning_data.json,2022-12-19 19:55:52.546,2022-12-18 08:58:40.041,com.sec.android.app.shealth,-2,1527,1.4288024,1282.5994,114.25008,VfS0qUERdZ,com.sec.android.app.shealth,2385218e-9860-45e3-ae36-4ed871075c34,1671321600000,
d58ace0c-a877-4d15-8425-c9f1e3d0fd79.binning_data.json,2022-12-12 03:19:10.926,2022-12-11 07:18:56.974,com.sec.android.app.shealth,-2,1692,1.3576306,1379.721,119.13016,VfS0qUERdZ,com.sec.android.app.shealth,d58ace0c-a877-4d15-8425-c9f1e3d0fd79,1670716800000,
12dbc36d-1d3b-48c0-bd62-ed1a1550687c.binning_data.json,2022-12-17 05:00:02.036,2022-12-16 05:00:02.664,com.sec.android.app.shealth,102,2020,1.4193705,1716.1499,149.72006,oL6fnwM6i7,com.sec.android.app.shealth,12dbc36d-1d3b-48c0-bd62-ed1a1550687c,1671062400000,
3cd4d288-9a3b-481b-a4d1-11df28c7917a.binning_data.json,2022-12-11 05:19:41.099,2022-12-11 05:19:41.099,com.sec.android.app.shealth,102,2936,1.3894976,2483.892,214.4901,oL6fnwM6i7,com.sec.android.app.shealth,3cd4d288-9a3b-481b-a4d1-11df28c7917a,1670630400000,
2dbfb0b0-3bf8-42f2-a6ff-f4f50e989538.binning_data.json,2022-12-09 04:28:37.677,2022-12-08 05:35:01.695,com.sec.android.app.shealth,-2,917,1.3086997,714.48,61.870003,VfS0qUERdZ,com.sec.android.app.shealth,2dbfb0b0-3bf8-42f2-a6ff-f4f50e989538,1670457600000,
c6a78120-307d-4206-9279-8807ab7aa767.binning_data.json,2022-12-15 04:56:01.402,2022-12-14 07:08:13.799,com.sec.android.app.shealth,-2,410,1.3169478,313.69,27.69,VfS0qUERdZ,com.sec.android.app.shealth,c6a78120-307d-4206-9279-8807ab7aa767,1670976000000,
79e40ba1-6697-4036-9b69-a55e751bff6b.binning_data.json,2022-12-21 05:00:03.029,2022-12-20 08:51:08.193,com.sec.android.app.shealth,-2,962,1.230904,742.9,65.39,VfS0qUERdZ,com.sec.android.app.shealth,79e40ba1-6697-4036-9b69-a55e751bff6b,1671494400000,
58380a55-c46c-4c37-8ad7-e5e75101713b.binning_data.json,2022-12-14 17:38:20.556,2022-12-13 05:34:16.537,com.sec.android.app.shealth,-2,1217,1.3790103,995.4301,84.64002,VfS0qUERdZ,com.sec.android.app.shealth,58380a55-c46c-4c37-8ad7-e5e75101713b,1670889600000,
00f14cbe-2a3d-4db7-aff1-96e0c225601c.binning_data.json,2022-12-18 05:00:02.003,2022-12-18 05:00:02.003,com.sec.android.app.shealth,102,648,1.4830184,555.09985,47.850018,oL6fnwM6i7,com.sec.android.app.shealth,00f14cbe-2a3d-4db7-aff1-96e0c225601c,1671235200000,
1bb1afab-d3d7-4a40-ab93-ea9fccb85f78.binning_data.json,2022-12-13 05:00:03.071,2022-12-13 05:00:03.071,com.sec.android.app.shealth,102,4553,1.3873993,3850.7402,334.79016,oL6fnwM6i7,com.sec.android.app.shealth,1bb1afab-d3d7-4a40-ab93-ea9fccb85f78,1670803200000,
55c962b7-24b1-437e-9a46-0d5ce5f362ad.binning_data.json,2022-12-23 05:00:02.437,2022-12-23 05:00:02.437,com.sec.android.app.shealth,0,1439,1.2549895,1067.46,106.21,+OWbbAvnWG,com.sec.android.app.shealth,55c962b7-24b1-437e-9a46-0d5ce5f362ad,1671667200000,
dc0e02fe-e744-45df-952a-05a9f62c39d9.binning_data.json,2022-12-11 05:19:22.543,2022-12-11 05:19:22.543,com.sec.android.app.shealth,0,2911,1.2878131,2247.61,201.6,+OWbbAvnWG,com.sec.android.app.shealth,dc0e02fe-e744-45df-952a-05a9f62c39d9,1670630400000,
cca5ca89-a056-46c4-b74a-b517a4963db9.binning_data.json,2022-12-16 05:00:01.444,2022-12-16 05:00:01.444,com.sec.android.app.shealth,0,2729,1.2328137,2092.74,187.92,+OWbbAvnWG,com.sec.android.app.shealth,cca5ca89-a056-46c4-b74a-b517a4963db9,1671062400000,
897082d4-0b84-40f4-bfce-674d9f66ce44.binning_data.json,2022-12-17 05:00:01.227,2022-12-17 05:00:01.227,com.sec.android.app.shealth,0,2107,1.2727472,1602.1499,150.73001,+OWbbAvnWG,com.sec.android.app.shealth,897082d4-0b84-40f4-bfce-674d9f66ce44,1671148800000,
3cb1fe90-7ca7-4d9b-a594-66aabefc9475.binning_data.json,2022-12-25 05:00:01.317,2022-12-25 05:00:01.317,com.sec.android.app.shealth,0,1795,1.2617058,1375.07,128.40001,+OWbbAvnWG,com.sec.android.app.shealth,3cb1fe90-7ca7-4d9b-a594-66aabefc9475,1671840000000,
944e1040-e0f1-468f-99d4-e2b9eff1742c.binning_data.json,2022-12-16 22:04:46.013,2022-12-15 06:37:42.147,com.sec.android.app.shealth,-2,3367,1.323631,2699.97,236.42001,VfS0qUERdZ,com.sec.android.app.shealth,944e1040-e0f1-468f-99d4-e2b9eff1742c,1671062400000,
d3639714-7276-486c-973b-3075cf9b7e14.binning_data.json,2022-12-13 05:00:02.455,2022-12-13 05:00:02.455,com.sec.android.app.shealth,0,5102,1.2408348,3840.6697,371.79004,+OWbbAvnWG,com.sec.android.app.shealth,d3639714-7276-486c-973b-3075cf9b7e14,1670803200000,
c916709d-9733-47a0-9136-2a5f79fab4ce.binning_data.json,2022-12-21 05:00:03.134,2022-12-20 05:00:01.829,com.sec.android.app.shealth,102,785,1.4268525,665.24,56.229977,oL6fnwM6i7,com.sec.android.app.shealth,c916709d-9733-47a0-9136-2a5f79fab4ce,1671408000000,
a8c86c40-547e-4617-bd9f-a18d48303835.binning_data.json,2022-12-18 05:00:01.203,2022-12-18 05:00:01.203,com.sec.android.app.shealth,0,1502,1.3006221,1148.84,106.54,+OWbbAvnWG,com.sec.android.app.shealth,a8c86c40-547e-4617-bd9f-a18d48303835,1671235200000,
e0216718-d442-4a98-97e2-d8b98742bbd2.binning_data.json,2022-12-19 05:00:01.275,2022-12-19 05:00:01.275,com.sec.android.app.shealth,0,231,1.295309,179.8,15.57,+OWbbAvnWG,com.sec.android.app.shealth,e0216718-d442-4a98-97e2-d8b98742bbd2,1671321600000,
839652de-161c-4606-b55e-c23c0489687b.binning_data.json,2022-12-27 05:00:02.004,2022-12-27 05:00:02.004,com.sec.android.app.shealth,0,5209,1.2408239,3926.3699,375.56,+OWbbAvnWG,com.sec.android.app.shealth,839652de-161c-4606-b55e-c23c0489687b,1672012800000,
91d010c0-f2ff-45de-abdc-ad23561a0002.binning_data.json,2022-12-18 02:10:31.824,2022-12-17 08:55:02.538,com.sec.android.app.shealth,-2,1728,1.357426,1376.3599,122.960014,VfS0qUERdZ,com.sec.android.app.shealth,91d010c0-f2ff-45de-abdc-ad23561a0002,1671235200000,
1644896c-31a6-46c1-981f-d65017ca7208.binning_data.json,2022-12-15 05:00:01.232,2022-12-15 05:00:01.232,com.sec.android.app.shealth,0,410,1.3169478,313.69,27.69,+OWbbAvnWG,com.sec.android.app.shealth,1644896c-31a6-46c1-981f-d65017ca7208,1670976000000,
0441a534-0997-47b6-8d80-ff80bc7098c9.binning_data.json,2022-12-23 04:38:32.345,2022-12-22 16:31:37.714,com.sec.android.app.shealth,-2,2563,1.3654907,2078.6392,184.42998,VfS0qUERdZ,com.sec.android.app.shealth,0441a534-0997-47b6-8d80-ff80bc7098c9,1671667200000,
